"","gene","gene_id","description","class","seq_type","chromosome","start_position","stop_position","feature_length","product_length","strand","locus_tag","note","genomic_accession","product_accession"
"5376","IFT22",100519188,NA,"protein_coding","chromosome","3",8977497,8981635,4139,NA,-1,NA,NA,"NC_010445.4",NA
"5377","COL26A1",100519542,NA,"protein_coding","chromosome","3",9003126,9164074,160949,NA,1,NA,NA,"NC_010445.4",NA
"5378","MYL10",100519360,NA,"protein_coding","chromosome","3",9187808,9198476,10669,NA,-1,NA,NA,"NC_010445.4",NA
"5379","LOC110260128",110260128,NA,"lncRNA","chromosome","3",9283625,9295549,11925,NA,1,NA,NA,"NC_010445.4",NA
"5380","CUX1",100521258,NA,"protein_coding","chromosome","3",9317145,9669999,352855,NA,1,NA,NA,"NC_010445.4",NA
"5381","LOC110259890",110259890,NA,"lncRNA","chromosome","3",9558218,9572696,14479,NA,-1,NA,NA,"NC_010445.4",NA
"5382","LOC110259891",110259891,NA,"lncRNA","chromosome","3",9647339,9661155,13817,NA,-1,NA,NA,"NC_010445.4",NA
"5383","SH2B2",100519708,NA,"protein_coding","chromosome","3",9670838,9695325,24488,NA,1,NA,NA,"NC_010445.4",NA
"5384","PRKRIP1",100519894,NA,"protein_coding","chromosome","3",9723988,9761373,37386,NA,1,NA,NA,"NC_010445.4",NA
"5385","LOC102167970",102167970,NA,"pseudogene","chromosome","3",9750214,9751035,822,NA,-1,NA,"pseudo","NC_010445.4",NA
"5386","LOC110259892",110259892,NA,"lncRNA","chromosome","3",9759054,9788321,29268,NA,-1,NA,NA,"NC_010445.4",NA
"5387","ORAI2",100521440,NA,"protein_coding","chromosome","3",9782626,9796761,14136,NA,1,NA,NA,"NC_010445.4",NA
"5388","ALKBH4",100520070,NA,"protein_coding","chromosome","3",9795993,9806230,10238,NA,-1,NA,NA,"NC_010445.4",NA
"5389","LRWD1",100520239,NA,"protein_coding","chromosome","3",9806251,9812488,6238,NA,1,NA,NA,"NC_010445.4",NA
"5390","POLR2J",100521614,NA,"protein_coding","chromosome","3",9812746,9816657,3912,NA,-1,NA,NA,"NC_010445.4",NA
"5391","RASA4B",100624152,NA,"protein_coding","chromosome","3",9816576,9846340,29765,NA,-1,NA,NA,"NC_010445.4",NA
"5392","UPK3BL2",100511499,NA,"protein_coding","chromosome","3",9847585,9871319,23735,NA,-1,NA,NA,"NC_010445.4",NA
"5393","UPK3B",100511685,NA,"protein_coding","chromosome","3",9878375,9886690,8316,NA,-1,NA,NA,"NC_010445.4",NA
"5394","DTX2",100739198,NA,"protein_coding","chromosome","3",9880586,9925866,45281,NA,-1,NA,NA,"NC_010445.4",NA
"5395","LOC106509651",106509651,NA,"pseudogene","chromosome","3",9888598,9889072,475,NA,-1,NA,"pseudo","NC_010445.4",NA
"5396","ZP3",396927,"zona pellucida glycoprotein 3","protein_coding","chromosome","3",9934760,9944924,10165,NA,-1,NA,"partial","NC_010445.4",NA
"5397","SSC4D",100511317,NA,"protein_coding","chromosome","3",9960696,9974330,13635,NA,1,NA,NA,"NC_010445.4",NA
"5398","YWHAG",100523057,NA,"protein_coding","chromosome","3",9994802,10023296,28495,NA,1,NA,NA,"NC_010445.4",NA
"5399","HSPB1",493184,"heat shock protein family B (small) member 1","protein_coding","chromosome","3",10038074,10039441,1368,NA,-1,NA,NA,"NC_010445.4",NA
"5400","LOC110259893",110259893,NA,"lncRNA","chromosome","3",10040766,10045929,5164,NA,1,NA,NA,"NC_010445.4",NA
"5401","SRRM3",102159887,NA,"protein_coding","chromosome","3",10046538,10102149,55612,NA,-1,NA,NA,"NC_010445.4",NA
"5402","MDH2",397039,"malate dehydrogenase 2, NAD (mitochondrial)","protein_coding","chromosome","3",10120121,10132705,12585,NA,-1,NA,NA,"NC_010445.4",NA
"5403","STYXL1",100622078,NA,"protein_coding","chromosome","3",10131508,10212611,81104,NA,1,NA,NA,"NC_010445.4",NA
"5404","TMEM120A",100622231,NA,"protein_coding","chromosome","3",10206581,10212612,6032,NA,1,NA,NA,"NC_010445.4",NA
"5405","POR",100170114,"P450 (cytochrome) oxidoreductase","protein_coding","chromosome","3",10212734,10272184,59451,NA,-1,NA,NA,"NC_010445.4",NA
"5406","LOC110259894",110259894,NA,"lncRNA","chromosome","3",10285767,10292830,7064,NA,-1,NA,NA,"NC_010445.4",NA
"5407","RHBDD2",100523781,NA,"protein_coding","chromosome","3",10299201,10329638,30438,NA,-1,NA,NA,"NC_010445.4",NA
"5408","CCL24",780407,"C-C motif chemokine ligand 24","protein_coding","chromosome","3",10347397,10361500,14104,NA,1,NA,"partial","NC_010445.4",NA
"5409","LOC110259895",110259895,NA,"lncRNA","chromosome","3",10353539,10354843,1305,NA,-1,NA,NA,"NC_010445.4",NA
"5410","CCL26",780409,"chemokine ligand 26-like protein","protein_coding","chromosome","3",10381306,10385677,4372,NA,1,NA,NA,"NC_010445.4",NA
"5411","HIP1",100523598,NA,"protein_coding","chromosome","3",10416418,10578374,161957,NA,1,NA,NA,"NC_010445.4",NA
"5412","POM121C",100512219,NA,"protein_coding","chromosome","3",10609075,10633374,24300,NA,1,NA,NA,"NC_010445.4",NA
"5413","NSUN5",100524245,NA,"protein_coding","chromosome","3",10632670,10642063,9394,NA,-1,NA,NA,"NC_010445.4",NA
"5414","TRIM50",397383,"tripartite motif containing 50","protein_coding","chromosome","3",10647690,10655345,7656,NA,-1,NA,NA,"NC_010445.4",NA
"5415","FKBP6",100524075,NA,"protein_coding","chromosome","3",10659456,10716210,56755,NA,1,NA,NA,"NC_010445.4",NA
"5416","FZD9",100625784,NA,"protein_coding","chromosome","3",10753294,10762812,9519,NA,1,NA,NA,"NC_010445.4",NA
"5417","BAZ1B",100625872,NA,"protein_coding","chromosome","3",10761461,10843918,82458,NA,-1,NA,NA,"NC_010445.4",NA
"5418","TBL2",100626099,NA,"protein_coding","chromosome","3",10850347,10892441,42095,NA,-1,NA,NA,"NC_010445.4",NA
"5419","BCL7B",100625962,NA,"protein_coding","chromosome","3",10850347,10887485,37139,NA,-1,NA,NA,"NC_010445.4",NA
"5420","MLXIPL",100170769,NA,"protein_coding","chromosome","3",10898675,10934257,35583,NA,-1,NA,NA,"NC_010445.4",NA
"5421","LOC102163947",102163947,NA,"lncRNA","chromosome","3",10935613,10948922,13310,NA,-1,NA,NA,"NC_010445.4",NA
"5422","VPS37D",100524550,NA,"protein_coding","chromosome","3",10947403,10951271,3869,NA,1,NA,NA,"NC_010445.4",NA
"5423","DNAJC30",100525511,NA,"protein_coding","chromosome","3",10951173,10959935,8763,NA,-1,NA,NA,"NC_010445.4",NA
"5424","BUD23",100525688,NA,"protein_coding","chromosome","3",10960037,10973084,13048,NA,1,NA,NA,"NC_010445.4",NA
"5425","MIR7137",104794455,"microRNA 7137","miRNA","chromosome","3",10968297,10968356,60,NA,1,NA,NA,"NC_010445.4",NA
"5426","STX1A",100512594,NA,"protein_coding","chromosome","3",10974127,10991846,17720,NA,-1,NA,NA,"NC_010445.4",NA
"5427","LOC106509660",106509660,NA,"protein_coding","chromosome","3",10991944,11004714,12771,NA,1,NA,NA,"NC_010445.4",NA
"5428","ABHD11",100525863,NA,"protein_coding","chromosome","3",11000991,11003789,2799,NA,-1,NA,NA,"NC_010445.4",NA
"5429","CLDN3",431781,"claudin 3","protein_coding","chromosome","3",11019073,11020102,1030,NA,-1,NA,NA,"NC_010445.4",NA
"5430","CLDN4",733578,"claudin 4","protein_coding","chromosome","3",11039711,11053930,14220,NA,1,NA,NA,"NC_010445.4",NA
"5431","METTL27",100526161,NA,"protein_coding","chromosome","3",11054822,11057734,2913,NA,-1,NA,NA,"NC_010445.4",NA
"5432","TMEM270",100512772,NA,"protein_coding","chromosome","3",11059177,11079858,20682,NA,1,NA,NA,"NC_010445.4",NA
"5433","LOC110259897",110259897,NA,"lncRNA","chromosome","3",11089135,11090837,1703,NA,-1,NA,NA,"NC_010445.4",NA
"5434","LOC102165419",102165419,NA,"lncRNA","chromosome","3",11089321,11191336,102016,NA,1,NA,NA,"NC_010445.4",NA
"5435","LOC110259898",110259898,NA,"lncRNA","chromosome","3",11094132,11099442,5311,NA,1,NA,NA,"NC_010445.4",NA
"5436","ELN",100628118,"elastin-like","protein_coding","chromosome","3",11214194,11245891,31698,NA,1,NA,NA,"NC_010445.4",NA
"5437","LIMK1",100627618,NA,"protein_coding","chromosome","3",11252820,11279286,26467,NA,1,NA,NA,"NC_010445.4",NA
"5438","LOC106509663",106509663,NA,"lncRNA","chromosome","3",11279677,11316959,37283,NA,1,NA,NA,"NC_010445.4",NA
"5439","EIF4H",100627717,"eukaryotic translation initiation factor 4H","protein_coding","chromosome","3",11321486,11348473,26988,NA,1,NA,NA,"NC_010445.4",NA
"5440","LAT2",100627864,"linker for activation of T-cells family member 2","protein_coding","chromosome","3",11353213,11372100,18888,NA,1,NA,NA,"NC_010445.4",NA
"5441","RFC2",100620242,NA,"protein_coding","chromosome","3",11373489,11392690,19202,NA,-1,NA,NA,"NC_010445.4",NA
"5442","CLIP2",100512954,NA,"protein_coding","chromosome","3",11419446,11505417,85972,NA,1,NA,NA,"NC_010445.4",NA
"5443","GTF2IRD1",100510956,NA,"protein_coding","chromosome","3",11538183,11654795,116613,NA,1,NA,NA,"NC_010445.4",NA
"5444","LOC106509666",106509666,NA,"lncRNA","chromosome","3",11632489,11641897,9409,NA,-1,NA,NA,"NC_010445.4",NA
"5445","GTF2I",100513345,NA,"protein_coding","chromosome","3",11656928,11811426,154499,NA,1,NA,NA,"NC_010445.4",NA
"5446","LOC102167397",102167397,NA,"lncRNA","chromosome","3",11704931,11706880,1950,NA,-1,NA,NA,"NC_010445.4",NA
"5447","NCF1",100134857,"neutrophil cytosolic factor 1","protein_coding","chromosome","3",11820367,11834394,14028,NA,1,NA,NA,"NC_010445.4",NA
"5448","LOC100620992",100620992,NA,"protein_coding","chromosome","3",11841953,11898456,56504,NA,-1,NA,NA,"NC_010445.4",NA
"5449","LOC102167472",102167472,NA,"lncRNA","chromosome","3",11863094,11869395,6302,NA,1,NA,NA,"NC_010445.4",NA
"5450","RCC1L",100513850,NA,"protein_coding","chromosome","3",11915540,11948711,33172,NA,1,NA,NA,"NC_010445.4",NA
"5451","LOC110259899",110259899,NA,"lncRNA","chromosome","3",11944220,11947841,3622,NA,-1,NA,NA,"NC_010445.4",NA
"5452","CASTOR2",100620792,NA,"protein_coding","chromosome","3",11956289,12039913,83625,NA,-1,NA,NA,"NC_010445.4",NA
"5453","LOC102168016",102168016,NA,"lncRNA","chromosome","3",12040049,12206900,166852,NA,1,NA,NA,"NC_010445.4",NA
"5454","LOC102157744",102157744,NA,"lncRNA","chromosome","3",12217244,12530755,313512,NA,1,NA,NA,"NC_010445.4",NA
"5455","LOC102157493",102157493,NA,"lncRNA","chromosome","3",12497227,12589268,92042,NA,-1,NA,NA,"NC_010445.4",NA
"5456","LOC102157836",102157836,NA,"lncRNA","chromosome","3",12647595,12662529,14935,NA,-1,NA,NA,"NC_010445.4",NA
"5457","LOC100514397",100514397,NA,"pseudogene","chromosome","3",13414363,13415631,1269,NA,-1,NA,"pseudo","NC_010445.4",NA
"5458","AUTS2",100515476,"AUTS2, activator of transcription and developmental regulator","protein_coding","chromosome","3",13565439,14794365,1228927,NA,1,NA,NA,"NC_010445.4",NA
"5459","LOC110260080",110260080,NA,"lncRNA","chromosome","3",13839450,13854571,15122,NA,-1,NA,NA,"NC_010445.4",NA
"5460","LOC110260079",110260079,NA,"protein_coding","chromosome","3",14348358,14359443,11086,NA,1,NA,NA,"NC_010445.4",NA
"5461","LOC102158711",102158711,NA,"pseudogene","chromosome","3",14423291,14434466,11176,NA,1,NA,"pseudo","NC_010445.4",NA
"5462","GALNT17",100514952,NA,"protein_coding","chromosome","3",15026350,15450625,424276,NA,1,NA,NA,"NC_010445.4",NA
"5463","CALN1",100737793,NA,"protein_coding","chromosome","3",15480941,15953910,472970,NA,-1,NA,NA,"NC_010445.4",NA
"5464","LOC110260068",110260068,NA,"pseudogene","chromosome","3",15568237,15590028,21792,NA,1,NA,"pseudo","NC_010445.4",NA
"5465","TYW1",100516854,NA,"protein_coding","chromosome","3",15969573,16160652,191080,NA,-1,NA,NA,"NC_010445.4",NA
"5466","SBDS",100516003,"SBDS, ribosome maturation factor","protein_coding","chromosome","3",16161524,16168619,7096,NA,1,NA,NA,"NC_010445.4",NA
"5467","TMEM248",100516361,NA,"protein_coding","chromosome","3",16253018,16296796,43779,NA,-1,NA,NA,"NC_010445.4",NA
"5468","RABGEF1",100516668,NA,"protein_coding","chromosome","3",16308112,16376604,68493,NA,-1,NA,NA,"NC_010445.4",NA
"5469","KCTD7",100622993,NA,"protein_coding","chromosome","3",16382333,16393861,11529,NA,-1,NA,NA,"NC_010445.4",NA
"5470","TPST1",100517581,"tyrosylprotein sulfotransferase 1","protein_coding","chromosome","3",16407607,16525788,118182,NA,-1,NA,NA,"NC_010445.4",NA
"5471","CRCP",100517396,NA,"protein_coding","chromosome","3",16528949,16622005,93057,NA,-1,NA,NA,"NC_010445.4",NA
"5472","LOC106509670",106509670,NA,"pseudogene","chromosome","3",16591806,16598411,6606,NA,-1,NA,"pseudo","NC_010445.4",NA
"5473","ASL",100517757,NA,"protein_coding","chromosome","3",16637481,16646869,9389,NA,1,NA,NA,"NC_010445.4",NA
"5474","LOC102161858",102161858,NA,"lncRNA","chromosome","3",16639695,16640791,1097,NA,-1,NA,NA,"NC_010445.4",NA
"5475","GUSB",100144519,"glucuronidase beta","protein_coding","chromosome","3",16672071,16686520,14450,NA,1,NA,NA,"NC_010445.4",NA
"5476","VKORC1L1",100518062,NA,"protein_coding","chromosome","3",16691143,16764097,72955,NA,-1,NA,NA,"NC_010445.4",NA
"5477","LOC102162776",102162776,NA,"lncRNA","chromosome","3",16765349,16812315,46967,NA,-1,NA,NA,"NC_010445.4",NA
"5478","NUPR2",100625623,NA,"protein_coding","chromosome","3",16803928,16807843,3916,NA,1,NA,NA,"NC_010445.4",NA
"5479","CHCHD2",100518545,NA,"protein_coding","chromosome","3",16812409,16819130,6722,NA,1,NA,NA,"NC_010445.4",NA
"5480","SUMF2",100518241,NA,"protein_coding","chromosome","3",16819761,16843573,23813,NA,-1,NA,NA,"NC_010445.4",NA
"5481","PHKG1",397548,"phosphorylase kinase catalytic subunit gamma 1","protein_coding","chromosome","3",16822042,16831054,9013,NA,1,NA,NA,"NC_010445.4",NA
"5482","CCT6A",102163415,NA,"protein_coding","chromosome","3",16843801,16858819,15019,NA,-1,NA,NA,"NC_010445.4",NA
"5483","LOC106509672",106509672,NA,"lncRNA","chromosome","3",16863840,16877487,13648,NA,1,NA,NA,"NC_010445.4",NA
"5484","TRNAK-UUU",110260156,NA,"tRNA","chromosome","3",16871992,16872064,73,NA,-1,NA,NA,"NC_010445.4",NA
"5485","PSPH",100316854,"phosphoserine phosphatase","protein_coding","chromosome","3",16877904,16903062,25159,NA,1,NA,NA,"NC_010445.4",NA
"5486","LOC110259900",110259900,NA,"lncRNA","chromosome","3",16907923,16911243,3321,NA,1,NA,NA,"NC_010445.4",NA
"5487","NIPSNAP2",100520953,NA,"protein_coding","chromosome","3",16910589,16941767,31179,NA,-1,NA,NA,"NC_010445.4",NA
"5488","MRPS17",100624266,NA,"protein_coding","chromosome","3",16946344,16950870,4527,NA,-1,NA,NA,"NC_010445.4",NA
"5489","ZNF713",100521127,NA,"protein_coding","chromosome","3",16957875,16983838,25964,NA,-1,NA,NA,"NC_010445.4",NA
"5490","SEPT14",100519083,NA,"protein_coding","chromosome","3",16988590,17026258,37669,NA,1,NA,NA,"NC_010445.4",NA
"5491","LOC106509673",106509673,NA,"protein_coding","chromosome","3",16996605,17058638,62034,NA,-1,NA,NA,"NC_010445.4",NA
"5492","LOC110259901",110259901,NA,"protein_coding","chromosome","3",17054075,17055386,1312,NA,1,NA,NA,"NC_010445.4",NA
"5493","AHSP",102164536,NA,"protein_coding","chromosome","3",17059340,17060343,1004,NA,-1,NA,NA,"NC_010445.4",NA
"5494","C3H16orf58",102165338,NA,"protein_coding","chromosome","3",17065780,17082441,16662,NA,1,NA,NA,"NC_010445.4",NA
"5495","SLC5A2",100286743,NA,"protein_coding","chromosome","3",17081138,17089422,8285,NA,-1,NA,NA,"NC_010445.4",NA
"5496","TGFB1I1",100623028,NA,"protein_coding","chromosome","3",17093275,17099204,5930,NA,-1,NA,NA,"NC_010445.4",NA
"5497","ARMC5",110255213,NA,"protein_coding","chromosome","3",17100612,17108523,7912,NA,-1,NA,NA,"NC_010445.4",NA
"5498","LOC100626250",100626250,NA,"protein_coding","chromosome","3",17108623,17135108,26486,NA,1,NA,NA,"NC_010445.4",NA
"5499","ITGAD",100626336,NA,"protein_coding","chromosome","3",17136161,17169776,33616,NA,-1,NA,NA,"NC_010445.4",NA
"5500","ITGAX",100738907,NA,"lncRNA","chromosome","3",17178725,17201388,22664,NA,-1,NA,NA,"NC_010445.4",NA
"5501","LOC110259903",110259903,NA,"lncRNA","chromosome","3",17202601,17256257,53657,NA,1,NA,NA,"NC_010445.4",NA
"5502","ITGAM",397459,NA,"protein_coding","chromosome","3",17216719,17272134,55416,NA,-1,NA,NA,"NC_010445.4",NA
"5503","TRIM72",100511188,NA,"protein_coding","chromosome","3",17286471,17297841,11371,NA,-1,NA,NA,"NC_010445.4",NA
"5504","LOC100522011",100522011,NA,"protein_coding","chromosome","3",17305921,17307521,1601,NA,1,NA,NA,"NC_010445.4",NA
"5505","FUS",100522185,"FUS RNA binding protein","protein_coding","chromosome","3",17314936,17326663,11728,NA,-1,NA,NA,"NC_010445.4",NA
"5506","PRSS36",100511374,NA,"protein_coding","chromosome","3",17345015,17354688,9674,NA,1,NA,NA,"NC_010445.4",NA
"5507","PRSS8",100522730,NA,"protein_coding","chromosome","3",17357793,17362223,4431,NA,1,NA,NA,"NC_010445.4",NA
"5508","KAT8",100522367,"lysine acetyltransferase 8","protein_coding","chromosome","3",17362326,17373110,10785,NA,-1,NA,NA,"NC_010445.4",NA
"5509","BCKDK",100522544,NA,"protein_coding","chromosome","3",17375628,17380925,5298,NA,-1,NA,NA,"NC_010445.4",NA
"5510","VKORC1",100522924,NA,"protein_coding","chromosome","3",17386230,17389162,2933,NA,1,NA,NA,"NC_010445.4",NA
"5511","PRSS53",100511557,NA,"protein_coding","chromosome","3",17390801,17396885,6085,NA,1,NA,NA,"NC_010445.4",NA
"5512","ZNF646",100523240,NA,"protein_coding","chromosome","3",17396757,17406630,9874,NA,-1,NA,NA,"NC_010445.4",NA
"5513","ZNF668",100523433,NA,"protein_coding","chromosome","3",17406263,17417115,10853,NA,1,NA,NA,"NC_010445.4",NA
"5514","STX4",100523599,NA,"protein_coding","chromosome","3",17422266,17431377,9112,NA,-1,NA,NA,"NC_010445.4",NA
"5515","LOC102167315",102167315,NA,"lncRNA","chromosome","3",17431081,17439311,8231,NA,1,NA,NA,"NC_010445.4",NA
"5516","STX1B",100512651,NA,"protein_coding","chromosome","3",17439563,17459517,19955,NA,1,NA,NA,"NC_010445.4",NA
"5517","HSD3B7",100525281,NA,"protein_coding","chromosome","3",17459627,17463381,3755,NA,-1,NA,NA,"NC_010445.4",NA
"5518","SETD1A",100511747,NA,"protein_coding","chromosome","3",17463768,17490397,26630,NA,-1,NA,NA,"NC_010445.4",NA
"5519","ORAI3",100736565,NA,"protein_coding","chromosome","3",17490524,17497391,6868,NA,-1,NA,NA,"NC_010445.4",NA
"5520","FBXL19",100736605,NA,"protein_coding","chromosome","3",17497486,17521759,24274,NA,-1,NA,NA,"NC_010445.4",NA
"5521","LOC100736868",100736868,NA,"protein_coding","chromosome","3",17538207,17539380,1174,NA,1,NA,NA,"NC_010445.4",NA
"5522","LOC100736818",100736818,NA,"protein_coding","chromosome","3",17539927,17545250,5324,NA,-1,NA,NA,"NC_010445.4",NA
"5523","BCL7C",100524551,NA,"protein_coding","chromosome","3",17547546,17589431,41886,NA,1,NA,NA,"NC_010445.4",NA
"5524","ZNF629",100513588,NA,"protein_coding","chromosome","3",17610100,17622577,12478,NA,1,NA,NA,"NC_010445.4",NA
"5525","RNF40",100515077,NA,"protein_coding","chromosome","3",17622309,17635990,13682,NA,-1,NA,NA,"NC_010445.4",NA
"5526","CCDC189",100513786,NA,"protein_coding","chromosome","3",17636154,17640727,4574,NA,1,NA,NA,"NC_010445.4",NA
"5527","PHKG2",100310801,"phosphorylase kinase catalytic subunit gamma 2","protein_coding","chromosome","3",17640790,17656765,15976,NA,-1,NA,NA,"NC_010445.4",NA
"5528","TMEM265",100513980,"transmembrane protein 265","protein_coding","chromosome","3",17660249,17663879,3631,NA,-1,NA,NA,"NC_010445.4",NA
"5529","SRCAP",100514159,NA,"protein_coding","chromosome","3",17662374,17702862,40489,NA,-1,NA,NA,"NC_010445.4",NA
"5530","FBRS",102159616,NA,"protein_coding","chromosome","3",17731276,17743811,12536,NA,-1,NA,NA,"NC_010445.4",NA
"5531","PRR14",100514519,NA,"protein_coding","chromosome","3",17745885,17751380,5496,NA,-1,NA,NA,"NC_010445.4",NA
"5532","LOC110259905",110259905,NA,"lncRNA","chromosome","3",17751642,17766355,14714,NA,1,NA,NA,"NC_010445.4",NA
"5533","LOC110259906",110259906,NA,"lncRNA","chromosome","3",17760039,17778967,18929,NA,-1,NA,NA,"NC_010445.4",NA
"5534","ZNF689",106508768,NA,"protein_coding","chromosome","3",17766740,17772875,6136,NA,1,NA,NA,"NC_010445.4",NA
"5535","ZNF688",100515603,NA,"protein_coding","chromosome","3",17791430,17795431,4002,NA,1,NA,NA,"NC_010445.4",NA
"5536","ZNF764",100620532,NA,"protein_coding","chromosome","3",17799701,17806967,7267,NA,1,NA,NA,"NC_010445.4",NA
"5537","LOC102158302",102158302,NA,"lncRNA","chromosome","3",17809852,17810985,1134,NA,-1,NA,NA,"NC_010445.4",NA
"5538","ZNF768",100620993,NA,"protein_coding","chromosome","3",17811334,17814391,3058,NA,1,NA,NA,"NC_010445.4",NA
"5539","LOC110259907",110259907,NA,"lncRNA","chromosome","3",17815822,17817370,1549,NA,-1,NA,NA,"NC_010445.4",NA
"5540","ITGAL",733681,"integrin subunit alpha L","protein_coding","chromosome","3",17817785,17858057,40273,NA,-1,NA,NA,"NC_010445.4",NA
"5541","SEPHS2",100037302,"selenophosphate synthetase 2","protein_coding","chromosome","3",17886965,17889128,2164,NA,1,NA,"partial","NC_010445.4",NA
"5542","DCTPP1",100621901,NA,"protein_coding","chromosome","3",17896426,17900562,4137,NA,1,NA,NA,"NC_010445.4",NA
"5543","ZNF771",100621101,NA,"protein_coding","chromosome","3",17904440,17917414,12975,NA,-1,NA,NA,"NC_010445.4",NA
"5544","ZNF48",100621309,NA,"protein_coding","chromosome","3",17920884,17925593,4710,NA,-1,NA,NA,"NC_010445.4",NA
"5545","SEPT1",100514708,"septin 1","protein_coding","chromosome","3",17924651,17937949,13299,NA,1,NA,NA,"NC_010445.4",NA
"5546","MYLPF",474162,"myosin light chain, phosphorylatable, fast skeletal muscle","protein_coding","chromosome","3",17938129,17941071,2943,NA,-1,NA,NA,"NC_010445.4",NA
"5547","TBC1D10B",100514343,"TBC1 domain family member 10B","protein_coding","chromosome","3",17944911,17956069,11159,NA,1,NA,NA,"NC_010445.4",NA
"5548","CD2BP2",100621208,NA,"protein_coding","chromosome","3",17957697,17961804,4108,NA,1,NA,NA,"NC_010445.4",NA
"5549","SPN",100623653,NA,"protein_coding","chromosome","3",17978731,17982222,3492,NA,1,NA,NA,"NC_010445.4",NA
