"","gene","gene_id","description","class","seq_type","chromosome","start_position","stop_position","feature_length","product_length","strand","locus_tag","note","genomic_accession","product_accession"
"2182","LOC100523770",100523770,NA,"protein_coding","chromosome","2",10492911,10501605,8695,NA,-1,NA,NA,"NC_010444.4",NA
"2183","LOC100524130",100524130,NA,"protein_coding","chromosome","2",10537302,10547265,9964,NA,-1,NA,NA,"NC_010444.4",NA
"2184","LOC100524786",100524786,NA,"protein_coding","chromosome","2",10555849,10565569,9721,NA,-1,NA,NA,"NC_010444.4",NA
"2185","VPS37C",100511491,NA,"protein_coding","chromosome","2",10614198,10643545,29348,NA,1,NA,NA,"NC_010444.4",NA
"2186","CD5",100513336,"CD5 molecule","protein_coding","chromosome","2",10648973,10673479,24507,NA,-1,NA,NA,"NC_010444.4",NA
"2187","LOC110259252",110259252,NA,"lncRNA","chromosome","2",10675531,10743632,68102,NA,1,NA,NA,"NC_010444.4",NA
"2188","CD6",100513519,NA,"protein_coding","chromosome","2",10739560,10785548,45989,NA,-1,NA,NA,"NC_010444.4",NA
"2189","SLC15A3",100513135,NA,"protein_coding","chromosome","2",10799927,10814363,14437,NA,1,NA,NA,"NC_010444.4",NA
"2190","TMEM132A",100511308,NA,"protein_coding","chromosome","2",10814305,10827851,13547,NA,-1,NA,NA,"NC_010444.4",NA
"2191","TMEM109",100511116,NA,"protein_coding","chromosome","2",10828644,10837124,8481,NA,-1,NA,NA,"NC_010444.4",NA
"2192","LOC110259253",110259253,NA,"lncRNA","chromosome","2",10837158,10844148,6991,NA,1,NA,NA,"NC_010444.4",NA
"2193","PRPF19",100144769,"pre-mRNA processing factor 19","protein_coding","chromosome","2",10851779,10860315,8537,NA,1,NA,NA,"NC_010444.4",NA
"2194","PTGDR2",100510947,NA,"protein_coding","chromosome","2",10891280,10897194,5915,NA,1,NA,NA,"NC_010444.4",NA
"2195","CCDC86",100526154,NA,"protein_coding","chromosome","2",10895649,10906196,10548,NA,-1,NA,NA,"NC_010444.4",NA
"2196","MS4A10",102163819,NA,"protein_coding","chromosome","2",10940152,10953723,13572,NA,-1,NA,NA,"NC_010444.4",NA
"2197","LOC110259710",110259710,NA,"protein_coding","chromosome","2",10989947,11007621,17675,NA,-1,NA,NA,"NC_010444.4",NA
"2198","MS4A13",100627767,NA,"protein_coding","chromosome","2",11125705,11163656,37952,NA,-1,NA,NA,"NC_010444.4",NA
"2199","MS4A12",100627859,NA,"protein_coding","chromosome","2",11177406,11193744,16339,NA,-1,NA,NA,"NC_010444.4",NA
"2200","MS4A1",100627952,"membrane spanning 4-domains A1","protein_coding","chromosome","2",11216238,11229060,12823,NA,-1,NA,NA,"NC_010444.4",NA
"2201","MS4A4A",100525275,NA,"protein_coding","chromosome","2",11226146,11368033,141888,NA,1,NA,NA,"NC_010444.4",NA
"2202","MS4A5",100628049,NA,"protein_coding","chromosome","2",11234259,11261938,27680,NA,-1,NA,NA,"NC_010444.4",NA
"2203","MS4A14",100620949,NA,"protein_coding","chromosome","2",11269456,11291611,22156,NA,-1,NA,NA,"NC_010444.4",NA
"2204","MS4A7",100628141,"membrane spanning 4-domains A7","protein_coding","chromosome","2",11295925,11320284,24360,NA,-1,NA,NA,"NC_010444.4",NA
"2205","LOC100524972",100524972,NA,"protein_coding","chromosome","2",11373408,11383704,10297,NA,1,NA,NA,"NC_010444.4",NA
"2206","MS4A2",397166,"membrane spanning 4-domains A2","protein_coding","chromosome","2",11400415,11420314,19900,NA,-1,NA,NA,"NC_010444.4",NA
"2207","LOC110259711",110259711,NA,"protein_coding","chromosome","2",11500444,11513489,13046,NA,1,NA,NA,"NC_010444.4",NA
"2208","LOC110259712",110259712,NA,"protein_coding","chromosome","2",11519034,11538937,19904,NA,1,NA,NA,"NC_010444.4",NA
"2209","LOC102158414",102158414,NA,"protein_coding","chromosome","2",11575072,11637942,62871,NA,-1,NA,NA,"NC_010444.4",NA
"2210","TCN1",396873,NA,"protein_coding","chromosome","2",11633377,11646261,12885,NA,1,NA,NA,"NC_010444.4",NA
"2211","GIF",100514273,NA,"protein_coding","chromosome","2",11655726,11674357,18632,NA,1,NA,NA,"NC_010444.4",NA
"2212","MRPL16",100514446,"mitochondrial ribosomal protein L16","protein_coding","chromosome","2",11689511,11694248,4738,NA,1,NA,NA,"NC_010444.4",NA
"2213","STX3",100520886,NA,"protein_coding","chromosome","2",11694788,11739858,45071,NA,-1,NA,NA,"NC_010444.4",NA
"2214","LOC100521066",100521066,NA,"protein_coding","chromosome","2",11749351,11750755,1405,NA,-1,NA,NA,"NC_010444.4",NA
"2215","PATL1",100514819,NA,"protein_coding","chromosome","2",11826816,11857699,30884,NA,1,NA,NA,"NC_010444.4",NA
"2216","OSBP",100515007,NA,"protein_coding","chromosome","2",11876294,11911660,35367,NA,1,NA,NA,"NC_010444.4",NA
"2217","LOC106509343",106509343,NA,"lncRNA","chromosome","2",11923731,11924925,1195,NA,1,NA,NA,"NC_010444.4",NA
"2218","TRNAL-UAA",110259800,NA,"tRNA","chromosome","2",11929689,11929771,83,NA,-1,NA,NA,"NC_010444.4",NA
"2219","TRNAR-UCU",110259801,NA,"tRNA","chromosome","2",11930086,11930171,86,NA,-1,NA,NA,"NC_010444.4",NA
"2220","TRNAV-UAC",110259812,NA,"tRNA","chromosome","2",11930457,11930529,73,NA,1,NA,NA,"NC_010444.4",NA
"2221","LOC100515186",100515186,NA,"protein_coding","chromosome","2",11939253,11940482,1230,NA,-1,NA,NA,"NC_010444.4",NA
"2222","MPEG1",100516953,"macrophage expressed 1","protein_coding","chromosome","2",12194303,12196594,2292,NA,1,NA,NA,"NC_010444.4",NA
"2223","DTX4",100517143,NA,"protein_coding","chromosome","2",12197943,12237884,39942,NA,-1,NA,NA,"NC_010444.4",NA
"2224","FAM111A",100525029,NA,"protein_coding","chromosome","2",12250529,12263497,12969,NA,-1,NA,NA,"NC_010444.4",NA
"2225","FAM111B",100517326,NA,"protein_coding","chromosome","2",12268692,12279386,10695,NA,-1,NA,NA,"NC_010444.4",NA
"2226","GLYATL2",100525206,NA,"protein_coding","chromosome","2",12280093,12337509,57417,NA,1,NA,NA,"NC_010444.4",NA
"2227","LOC100518109",100518109,NA,"protein_coding","chromosome","2",12365082,12384741,19660,NA,1,NA,NA,"NC_010444.4",NA
"2228","LOC100518644",100518644,NA,"protein_coding","chromosome","2",12404416,12422192,17777,NA,1,NA,NA,"NC_010444.4",NA
"2229","LOC110259471",110259471,NA,"protein_coding","chromosome","2",12472927,12475116,2190,NA,1,NA,NA,"NC_010444.4",NA
"2230","CNTF",100518821,NA,"protein_coding","chromosome","2",12492777,12495401,2625,NA,-1,NA,NA,"NC_010444.4",NA
"2231","ZFP91",100525558,NA,"protein_coding","chromosome","2",12495548,12532281,36734,NA,-1,NA,NA,"NC_010444.4",NA
"2232","LPXN",102165492,NA,"protein_coding","chromosome","2",12534780,12582756,47977,NA,1,NA,NA,"NC_010444.4",NA
"2233","LOC100511981",100511981,NA,"protein_coding","chromosome","2",12791093,12796251,5159,NA,1,NA,NA,"NC_010444.4",NA
"2234","TRNAV-UAC",110259785,NA,"tRNA","chromosome","2",12901723,12901795,73,NA,1,NA,NA,"NC_010444.4",NA
"2235","LOC110259547",110259547,NA,"protein_coding","chromosome","2",12951936,12986060,34125,NA,1,NA,NA,"NC_010444.4",NA
"2236","LDHB",100621540,"lactate dehydrogenase B","protein_coding","chromosome","2",12988754,12990033,1280,NA,-1,NA,"partial","NC_010444.4",NA
"2237","LOC110259258",110259258,NA,"protein_coding","chromosome","2",13052896,13056248,3353,NA,1,NA,NA,"NC_010444.4",NA
"2238","LOC100513644",100513644,NA,"protein_coding","chromosome","2",13072234,13073371,1138,NA,1,NA,NA,"NC_010444.4",NA
"2239","LOC100513843",100513843,NA,"protein_coding","chromosome","2",13091210,13092353,1144,NA,1,NA,NA,"NC_010444.4",NA
"2240","LOC100514032",100514032,NA,"protein_coding","chromosome","2",13126089,13127777,1689,NA,1,NA,NA,"NC_010444.4",NA
"2241","CTNND1",100519699,NA,"protein_coding","chromosome","2",13143604,13209251,65648,NA,-1,NA,NA,"NC_010444.4",NA
"2242","BTBD18",100514212,NA,"protein_coding","chromosome","2",13217392,13227787,10396,NA,1,NA,NA,"NC_010444.4",NA
"2243","SELENOH",100462651,"selenoprotein H","protein_coding","chromosome","2",13229296,13229879,584,NA,-1,NA,NA,"NC_010444.4",NA
"2244","TMX2",100520175,NA,"protein_coding","chromosome","2",13230461,13241270,10810,NA,-1,NA,NA,"NC_010444.4",NA
"2245","MED19",100520359,NA,"protein_coding","chromosome","2",13241311,13250821,9511,NA,1,NA,NA,"NC_010444.4",NA
"2246","ZDHHC5",100520005,NA,"protein_coding","chromosome","2",13250967,13276517,25551,NA,-1,NA,NA,"NC_010444.4",NA
"2247","CLP1",100520541,NA,"protein_coding","chromosome","2",13282157,13285208,3052,NA,-1,NA,NA,"NC_010444.4",NA
"2248","YPEL4",100520717,NA,"protein_coding","chromosome","2",13289369,13294245,4877,NA,1,NA,NA,"NC_010444.4",NA
"2249","LOC100514563",100514563,NA,"protein_coding","chromosome","2",13310252,13310830,579,NA,1,NA,NA,"NC_010444.4",NA
"2250","SERPING1",100144304,"serpin family G member 1","protein_coding","chromosome","2",13324160,13338826,14667,NA,-1,NA,NA,"NC_010444.4",NA
"2251","UBE2L6",100514753,"ubiquitin conjugating enzyme E2 L6","protein_coding","chromosome","2",13354088,13368446,14359,NA,1,NA,NA,"NC_010444.4",NA
"2252","SMTNL1",110259259,NA,"protein_coding","chromosome","2",13370920,13384843,13924,NA,-1,NA,NA,"NC_010444.4",NA
"2253","TIMM10",102159422,NA,"lncRNA","chromosome","2",13393225,13396241,3017,NA,1,NA,NA,"NC_010444.4",NA
"2254","SLC43A1",110259260,NA,"protein_coding","chromosome","2",13407046,13436270,29225,NA,1,NA,NA,"NC_010444.4",NA
"2255","RTN4RL2",106508542,NA,"protein_coding","chromosome","2",13442716,13459063,16348,NA,-1,NA,NA,"NC_010444.4",NA
"2256","SLC43A3",110259261,NA,"protein_coding","chromosome","2",13490913,13514518,23606,NA,1,NA,NA,"NC_010444.4",NA
"2257","LOC100739611",100739611,NA,"protein_coding","chromosome","2",13564292,13579376,15085,NA,1,NA,NA,"NC_010444.4",NA
"2258","P2RX3",503656,NA,"protein_coding","chromosome","2",13584913,13619652,34740,NA,-1,NA,NA,"NC_010444.4",NA
"2259","SSRP1",100624907,NA,"protein_coding","chromosome","2",13619666,13629233,9568,NA,1,NA,NA,"NC_010444.4",NA
"2260","LOC110259265",110259265,NA,"protein_coding","chromosome","2",13630231,13641960,11730,NA,1,NA,NA,"NC_010444.4",NA
"2261","LOC110259264",110259264,NA,"protein_coding","chromosome","2",13692579,13695948,3370,NA,1,NA,NA,"NC_010444.4",NA
"2262","LOC100512461",100512461,NA,"protein_coding","chromosome","2",14105840,14106784,945,NA,1,NA,NA,"NC_010444.4",NA
"2263","LOC110259271",110259271,NA,"protein_coding","chromosome","2",14279802,14282455,2654,NA,1,NA,NA,"NC_010444.4",NA
"2264","LOC100523887",100523887,NA,"protein_coding","chromosome","2",14406214,14407843,1630,NA,-1,NA,NA,"NC_010444.4",NA
"2265","LOC100523167",100523167,NA,"protein_coding","chromosome","2",14444020,14516245,72226,NA,-1,NA,NA,"NC_010444.4",NA
"2266","PTPRJ",100524973,NA,"protein_coding","chromosome","2",14548489,14724823,176335,NA,-1,NA,NA,"NC_010444.4",NA
"2267","LOC100525679",100525679,NA,"protein_coding","chromosome","2",14814759,14815155,397,NA,-1,NA,NA,"NC_010444.4",NA
"2268","NUP160",100513973,NA,"protein_coding","chromosome","2",14840056,14891567,51512,NA,1,NA,NA,"NC_010444.4",NA
"2269","FNBP4",100526033,NA,"protein_coding","chromosome","2",14895533,14932187,36655,NA,1,NA,NA,"NC_010444.4",NA
"2270","AGBL2",100514151,NA,"protein_coding","chromosome","2",14933188,14971416,38229,NA,1,NA,NA,"NC_010444.4",NA
"2271","MTCH2",100627768,NA,"protein_coding","chromosome","2",14982991,15005214,22224,NA,1,NA,NA,"NC_010444.4",NA
"2272","C1QTNF4",100511621,NA,"protein_coding","chromosome","2",15019751,15026905,7155,NA,1,NA,NA,"NC_010444.4",NA
"2273","FAM180B",100511437,NA,"protein_coding","chromosome","2",15027360,15029999,2640,NA,-1,NA,NA,"NC_010444.4",NA
"2274","NDUFS3",100510948,"NADH:ubiquinone oxidoreductase core subunit S3","protein_coding","chromosome","2",15031147,15036880,5734,NA,-1,NA,NA,"NC_010444.4",NA
"2275","KBTBD4",100511244,NA,"protein_coding","chromosome","2",15036719,15043825,7107,NA,1,NA,NA,"NC_010444.4",NA
"2276","PTPMT1",100514336,"protein tyrosine phosphatase, mitochondrial 1","protein_coding","chromosome","2",15044432,15052815,8384,NA,-1,NA,NA,"NC_010444.4",NA
"2277","CELF1",100514512,NA,"protein_coding","chromosome","2",15066518,15161478,94961,NA,1,NA,NA,"NC_010444.4",NA
"2278","RAPSN",100512645,NA,"protein_coding","chromosome","2",15166968,15181011,14044,NA,1,NA,NA,"NC_010444.4",NA
"2279","PSMC3",100512454,NA,"protein_coding","chromosome","2",15185482,15191189,5708,NA,1,NA,NA,"NC_010444.4",NA
"2280","SLC39A13",100512266,NA,"protein_coding","chromosome","2",15194028,15202936,8909,NA,-1,NA,NA,"NC_010444.4",NA
"2281","SPI1",414912,"Spi-1 proto-oncogene","protein_coding","chromosome","2",15227850,15245679,17830,NA,1,NA,NA,"NC_010444.4",NA
"2282","MYBPC3",100628050,NA,"protein_coding","chromosome","2",15247679,15269714,22036,NA,1,NA,NA,"NC_010444.4",NA
"2283","MADD",100514701,NA,"protein_coding","chromosome","2",15270783,15315459,44677,NA,-1,NA,NA,"NC_010444.4",NA
"2284","NR1H3",397553,"nuclear receptor subfamily 1 group H member 3","protein_coding","chromosome","2",15315283,15336785,21503,NA,-1,NA,NA,"NC_010444.4",NA
"2285","ACP2",100513002,"acid phosphatase 2, lysosomal","protein_coding","chromosome","2",15334015,15342531,8517,NA,1,NA,NA,"NC_010444.4",NA
"2286","DDB2",100513197,NA,"protein_coding","chromosome","2",15342614,15370623,28010,NA,-1,NA,NA,"NC_010444.4",NA
"2287","PACSIN3",100512824,NA,"protein_coding","chromosome","2",15380297,15389893,9597,NA,1,NA,NA,"NC_010444.4",NA
"2288","ARFGAP2",100513395,"ADP ribosylation factor GTPase activating protein 2","protein_coding","chromosome","2",15390547,15401230,10684,NA,1,NA,NA,"NC_010444.4",NA
"2289","C2H11orf49",100513582,"chromosome 2 open reading frame, human C11orf49","protein_coding","chromosome","2",15401150,15606626,205477,NA,-1,NA,NA,"NC_010444.4",NA
"2290","LRP4",100518293,NA,"protein_coding","chromosome","2",15616137,15672876,56740,NA,1,NA,NA,"NC_010444.4",NA
"2291","CKAP5",100519182,NA,"protein_coding","chromosome","2",15680723,15790580,109858,NA,1,NA,NA,"NC_010444.4",NA
"2292","F2",100144442,"coagulation factor II, thrombin","protein_coding","chromosome","2",15793257,15819151,25895,NA,-1,NA,NA,"NC_010444.4",NA
"2293","ZNF408",100515769,NA,"protein_coding","chromosome","2",15829489,15834549,5061,NA,-1,NA,NA,"NC_010444.4",NA
"2294","ARHGAP1",100515942,NA,"protein_coding","chromosome","2",15834285,15854181,19897,NA,1,NA,NA,"NC_010444.4",NA
"2295","ATG13",100516128,NA,"protein_coding","chromosome","2",15856859,15916122,59264,NA,-1,NA,NA,"NC_010444.4",NA
"2296","HARBI1",100516314,NA,"protein_coding","chromosome","2",15916403,15927148,10746,NA,1,NA,NA,"NC_010444.4",NA
"2297","AMBRA1",100519700,NA,"protein_coding","chromosome","2",15935354,16119082,183729,NA,1,NA,NA,"NC_010444.4",NA
"2298","CHRM4",100516483,NA,"protein_coding","chromosome","2",16119794,16131080,11287,NA,1,NA,NA,"NC_010444.4",NA
"2299","MDK",100359358,"midkine (neurite growth-promoting factor 2)","protein_coding","chromosome","2",16130787,16133791,3005,NA,-1,NA,NA,"NC_010444.4",NA
"2300","DGKZ",100519533,NA,"protein_coding","chromosome","2",16134046,16176043,41998,NA,-1,NA,NA,"NC_010444.4",NA
"2301","CREB3L1",100516663,NA,"protein_coding","chromosome","2",16186206,16220948,34743,NA,-1,NA,NA,"NC_010444.4",NA
"2302","LOC110259273",110259273,NA,"lncRNA","chromosome","2",16312607,16322299,9693,NA,1,NA,NA,"NC_010444.4",NA
"2303","PHF21A",100516848,NA,"protein_coding","chromosome","2",16341964,16544127,202164,NA,1,NA,NA,"NC_010444.4",NA
"2304","LARGE2",100517024,NA,"protein_coding","chromosome","2",16545436,16550922,5487,NA,-1,NA,NA,"NC_010444.4",NA
"2305","PEX16",100517211,NA,"protein_coding","chromosome","2",16555045,16560777,5733,NA,1,NA,NA,"NC_010444.4",NA
"2306","MAPK8IP1",100517574,NA,"protein_coding","chromosome","2",16562687,16584763,22077,NA,-1,NA,NA,"NC_010444.4",NA
"2307","CRY2",100517750,NA,"protein_coding","chromosome","2",16587101,16620380,33280,NA,-1,NA,NA,"NC_010444.4",NA
"2308","SLC35C1",397229,"GDP-fucose transporter 1","protein_coding","chromosome","2",16650771,16658891,8121,NA,-1,NA,NA,"NC_010444.4",NA
"2309","LOC106509362",106509362,NA,"lncRNA","chromosome","2",16767457,16770573,3117,NA,1,NA,NA,"NC_010444.4",NA
"2310","CHST1",100519885,NA,"protein_coding","chromosome","2",16772210,16789031,16822,NA,1,NA,NA,"NC_010444.4",NA
"2311","LOC106509363",106509363,NA,"lncRNA","chromosome","2",16887051,16898143,11093,NA,1,NA,NA,"NC_010444.4",NA
"2312","LOC110259724",110259724,NA,"lncRNA","chromosome","2",17053576,17054341,766,NA,-1,NA,NA,"NC_010444.4",NA
"2313","SYT13",100520062,NA,"protein_coding","chromosome","2",17120127,17166997,46871,NA,1,NA,NA,"NC_010444.4",NA
"2314","PRDM11",100520417,NA,"protein_coding","chromosome","2",17172089,17264089,92001,NA,-1,NA,NA,"NC_010444.4",NA
"2315","TP53I11",100520600,NA,"protein_coding","chromosome","2",17448056,17465703,17648,NA,1,NA,NA,"NC_010444.4",NA
"2316","TSPAN18",100520775,NA,"protein_coding","chromosome","2",17465624,17671737,206114,NA,-1,NA,NA,"NC_010444.4",NA
"2317","CD82",100270689,"CD82 molecule","protein_coding","chromosome","2",17751153,17803172,52020,NA,-1,NA,NA,"NC_010444.4",NA
"2318","LOC102166930",102166930,NA,"lncRNA","chromosome","2",17803684,17809726,6043,NA,1,NA,NA,"NC_010444.4",NA
"2319","ALX4",100738855,NA,"protein_coding","chromosome","2",18070726,18085685,14960,NA,1,NA,NA,"NC_010444.4",NA
"2320","EXT2",100522362,NA,"protein_coding","chromosome","2",18099790,18239229,139440,NA,-1,NA,NA,"NC_010444.4",NA
"2321","ACCS",106504160,NA,"protein_coding","chromosome","2",18239247,18267211,27965,NA,-1,NA,NA,"NC_010444.4",NA
"2322","LOC102167839",102167839,NA,"lncRNA","chromosome","2",18266340,18270062,3723,NA,1,NA,NA,"NC_010444.4",NA
"2323","ACCSL",100521486,NA,"protein_coding","chromosome","2",18271066,18431580,160515,NA,-1,NA,NA,"NC_010444.4",NA
"2324","LOC110259274",110259274,NA,"lncRNA","chromosome","2",18295098,18300383,5286,NA,1,NA,NA,"NC_010444.4",NA
"2325","C2H11orf96",110259563,NA,"protein_coding","chromosome","2",18392294,18393911,1618,NA,-1,NA,"partial","NC_010444.4",NA
"2326","ALKBH3",100624169,NA,"protein_coding","chromosome","2",18408987,18448285,39299,NA,-1,NA,NA,"NC_010444.4",NA
"2327","LOC102168147",102168147,NA,"lncRNA","chromosome","2",18448312,18471502,23191,NA,1,NA,NA,"NC_010444.4",NA
"2328","HSD17B12",100312972,NA,"protein_coding","chromosome","2",18461487,18611761,150275,NA,-1,NA,NA,"NC_010444.4",NA
"2329","LOC100521654",100521654,NA,"lncRNA","chromosome","2",18618270,18750659,132390,NA,-1,NA,NA,"NC_010444.4",NA
"2330","LOC106509367",106509367,NA,"lncRNA","chromosome","2",18638967,18641988,3022,NA,-1,NA,NA,"NC_010444.4",NA
"2331","MIR129A",100498751,"microRNA 129a","miRNA","chromosome","2",18724220,18724299,80,NA,-1,NA,NA,"NC_010444.4",NA
"2332","LOC110259275",110259275,NA,"lncRNA","chromosome","2",18733879,18758280,24402,NA,1,NA,NA,"NC_010444.4",NA
"2333","TTC17",100739017,NA,"protein_coding","chromosome","2",18807521,18954667,147147,NA,-1,NA,NA,"NC_010444.4",NA
"2334","API5",100522006,NA,"protein_coding","chromosome","2",18962262,18994235,31974,NA,-1,NA,NA,"NC_010444.4",NA
"2335","LOC102159429",102159429,NA,"lncRNA","chromosome","2",19082206,19154699,72494,NA,-1,NA,NA,"NC_010444.4",NA
"2336","LRRC4C",106509370,NA,"protein_coding","chromosome","2",20417294,21634205,1216912,NA,1,NA,NA,"NC_010444.4",NA
"2337","LOC110259679",110259679,NA,"lncRNA","chromosome","2",21607012,21650383,43372,NA,-1,NA,NA,"NC_010444.4",NA
"2338","LOC100522921",100522921,NA,"lncRNA","chromosome","2",23027900,23095128,67229,NA,1,NA,NA,"NC_010444.4",NA
"2339","LOC110259278",110259278,NA,"lncRNA","chromosome","2",24019770,24188508,168739,NA,-1,NA,NA,"NC_010444.4",NA
"2340","C2H11orf74",100624261,NA,"protein_coding","chromosome","2",24477084,24551690,74607,NA,-1,NA,NA,"NC_010444.4",NA
"2341","RAG2",100151744,"recombination activating 2","protein_coding","chromosome","2",24547605,24553944,6340,NA,1,NA,NA,"NC_010444.4",NA
"2342","TRAF6",396629,"TNF receptor associated factor 6","protein_coding","chromosome","2",24602749,24628263,25515,NA,1,NA,NA,"NC_010444.4",NA
"2343","PRR5L",100523837,NA,"protein_coding","chromosome","2",24646865,24812642,165778,NA,-1,NA,NA,"NC_010444.4",NA
"2344","LOC106508005",106508005,NA,"lncRNA","chromosome","2",24742691,24746529,3839,NA,1,NA,NA,"NC_010444.4",NA
"2345","LOC106507997",106507997,NA,"lncRNA","chromosome","2",24748312,24769223,20912,NA,1,NA,NA,"NC_010444.4",NA
"2346","COMMD9",100524189,NA,"protein_coding","chromosome","2",24819221,24838836,19616,NA,1,NA,NA,"NC_010444.4",NA
"2347","LOC102163604",102163604,NA,"lncRNA","chromosome","2",24837255,24853726,16472,NA,-1,NA,NA,"NC_010444.4",NA
"2348","LDLRAD3",100511916,NA,"protein_coding","chromosome","2",24875379,25155314,279936,NA,-1,NA,NA,"NC_010444.4",NA
"2349","LOC106509375",106509375,NA,"lncRNA","chromosome","2",25155515,25176230,20716,NA,-1,NA,NA,"NC_010444.4",NA
"2350","LOC102157601",102157601,NA,"lncRNA","chromosome","2",25240466,25271631,31166,NA,-1,NA,NA,"NC_010444.4",NA
"2351","TRIM44",100524974,NA,"protein_coding","chromosome","2",25275193,25378738,103546,NA,-1,NA,NA,"NC_010444.4",NA
"2352","FJX1",100626682,NA,"protein_coding","chromosome","2",25420657,25423549,2893,NA,-1,NA,NA,"NC_010444.4",NA
"2353","PAMR1",100626770,"peptidase domain containing associated with muscle regeneration 1","protein_coding","chromosome","2",25422390,25591615,169226,NA,1,NA,NA,"NC_010444.4",NA
"2354","LOC110259280",110259280,NA,"lncRNA","chromosome","2",25503977,25513607,9631,NA,-1,NA,NA,"NC_010444.4",NA
"2355","SLC1A2",100627068,NA,"protein_coding","chromosome","2",25603892,25771840,167949,NA,1,NA,NA,"NC_010444.4",NA
